conversation_id,customer_issue_text,final_resolution_text
2954426,"@AmazonHelp There is a trend, it’s the same carrier both times now. I believe it’s your in house delivery, amzl us","@594650 I'd like to have a Logistics Specialists investigate this matter personally. When you have a moment, please provide us details here: https://t.co/AwB3KqFbSM ^JE"
2956926,When @115821 doesn't deliver on the prime shipping https://t.co/ScjRoalLIi,@816232 Oh dear! She seems...upset. I'm sorry if your recent order has been delayed! Did we miss the delivery date given in the original order confirmation email? ^SP
2924422,"@AmazonHelp Yes, yesterday at 6pm I­t scanned in Kentucky, but left the facility in Chattanooga at the origin. I live in GA. I­t went north instead of south",@809231 It's not unusual for shipments to have indirect shipping routes. Who's the carrier shown here: https://t.co/Y5jpI9gRhE? Does their tracking indicate the delivery date has changed? ^SB
2955979,@AmazonHelp It’s taking 13 days to deliver my package! Why???,@815971 I'm so sorry for the delay with your package! We are here to help. Please contact us so we can try to get this resolved for you: https://t.co/LT2ipaIHYb We look forward to hearing from you! ^VR
2953620,@AmazonHelp Nope.,@815508 Hmm... that is odd. I'd like us to look into this further for you! Please reach out here: https://t.co/hApLpMlfHN so we can get this resolved! ^AD
2959987,Hey @AmazonHelp I'm a Prime member and when trying to sign up for the early Jumanji screening I run into an endless loop of Atom attempting to verify my prime account. Any suggestions?,"@816941 Hey there! With Twitter, we have no access to account or order information. Are you receiving any error messages or tried from a different browser/device? Is this loop occurring on the Atom website? Please, let us know. ^JE"
2959964,Seriously? You couldn’t find a smaller box? @115821 https://t.co/lEE35CuVln,"@816934 I'm sorry for the trouble with the packaging, Scott! Please provide your direct packaging feedback here: https://t.co/aFz13GFMLt. Your feedback will be used to improve product and Amazon packaging for future orders. ^TG"
2960551,@AmazonHelp how long does it take for an order cancellation to process?,"@817066 Great question! Generally, if an order hasn't begun processing, the request to cancel will go through instantly. However, if the order has begun processing, it may be unable to cancel. Additional information can be found here: https://t.co/WjO4hum5pP ^SK"
2959928,"@AmazonHelp Intelcom. I never heard of them before and read bad reviews on them that are coming true in my situation. When I ordered before, I never had this issue with UPS or Canada Post.","@816926 I know how frustrating this can be. Have you had a chance to reach out to the carrier? If not, you can find their contact info here: https://t.co/Z9jhrOnGOs  Please keep us updated on the status of your package. ^BA"
2961700,So I'm guessing @118706 delivered my @115821 package to someone elses house.  Shows delivered yesterday but it never arrived.,"@223433 Sorry you haven't received your order, Mark! Have you tried the tips to help locate it here: https://t.co/2c4TZWg18f ^JZ"
2932809,@116935 @20711 @128020 Is the U2 Experience only available with an Amazon Music free 30-day trial?,@817319 It's not exclusive! You'll be able to visit us at 3PM PST to check out The U2 Experience! ^WT
2961696,"@115821 For a company claiming to be “Earth's Most Customer-Centric Company“, you really should train your customer service rep to be more friendly. I have had Prime for years but it seems the service quality is going down. It’s not worth $99 to be deal with rude reps",@817317 I'm sorry for the poor experience. Please send us your feedback via the survey we send to you by e-mail after you contact us. Your feedback will be reviewed and addressed. ^CO
2960473,"@AmazonHelp I only seem to be able to contact you about orders I have placed, but this isn't one.","@817052 So sorry about that! If you go to the second section and select, ""problem with an order or item."" and in the second drop down select, ""received wrong item"" it will give you the option to contact us. I hope this helps! ^LS"
2960505,@AmazonHelp You can’t duplicate the issue because the product listing has subsequently been updated/corrected. Only my screenshots and chat logs show that you were advertising a different model for the same price.,"@799915 We'd like to look further into this with you, Skye. In order for us to do so, please provide your details here: https://t.co/4ZM4z8sEMO. ^WJ"
2958634,@AmazonHelp Thanks. Can other members of my Household access/edit lists?,@528676 You can find a list of all the benefits that can be shared via Household here: https://t.co/s3p8zZenA8 ^KH
2962689,"@117634 Having trouble launching the Kindle app on my MacBook Air running macOS Sierra 10.12.6. I'm running latest version, downloaded today. Launch screen stuck on ""Initializing..."" Got any advice? Thanks in advance! https://t.co/HJ4PqeGIf6","@674375 I'm sorry for the Kindle app issues! I'd recommend restarting the computer, as well as reinstalling the app! If that doesn't work, we'd like to try some real-time troubleshooting with you here: https://t.co/hApLpMlfHN
Let us know if this helps! ^WT"
2962683,Why am I so stupid keeping paying for #AmazonPrime when @115821 @AmazonHelp can't guarantee me free two-days shipping for my Prime eligible purchase. The package was supposed to be delivered on 11/27/17,@316424 So sorry for the delay! We are here to help! What is the current order status and carrier shown here: https://t.co/Y5jpI9gRhE ^AD
2962676,"When you order something from @115821 and it's prime 2-day shipping and says it should have been here yesterday, but then USPS hasn't updated tracking since 7:30 am yesterday morning (and it's on the other side of the country), and you're wondering if USPS lost your package... https://t.co/ZzTI5HkjV9",@817521 Oh no! I'm sorry your order hasn't arrived yet! Has the expected delivery date changed under tracking details? Please check here: https://t.co/vuCpCzyrao ^MB
2964115,"@116928 si cancelas un producto que aún no está enviado, se me devolverá el importe?","@817845 ¡Hola Dani! Si lo cancelas antes de que sea enviado significa que tu pedido no ha sido cobrado, ya que solo se realiza el cobro cuando se envian. También puedes revisar la información acerca de las autorizaciones: https://t.co/AdH8mKoSNE  ^ PC"
2964050,@AmazonHelp hi I tweeted at you guys last nightobe of my items was missing from my parcel please can you help,"@803944 Yes! We're here to help, Bethany! Were you able to contact us using the link ^CO provided? If so, what was advised? ^FR"
2964035,@115830 where the hell is my book? Preordered on prime and two days after release and it’s still not here!,@817830 I'm sorry you haven't received your book! We're unable to access your account via Twitter. What is the latest tracking showing? That information will be found here: https://t.co/aaDyEz1VgE Keep us updated. We're here for you! ^SK
2964031,@115821 and  @115817 really know how to ship out wonderful packages https://t.co/HPcoEDcDxb,@817829 I'm so sorry your item arrived in this condition! You can submit feedback directly to the packaging team here: https://t.co/TH7UAFZey5 and the available return and refund or replacement options can be found here: https://t.co/dSkyHlbnco ^SB
2964112,@115821 I was given a phone number to call to check status. Estimated delivery is tomorrow.,"@817844 Thanks for letting us know. If there are any further issues, please don't hesitate to reach us by phone or chat here: https://t.co/hApLpMlfHN ^MV"
2965259,"Zustellung morgen
Versand wird vorbereitet

Zustellung Freitag
Wird heute versendet

Finde den Fehler @AmazonHelp bin ja mal gespannt ob es morgen auch hier bei mir ist :)",@136634 Wir versenden ja noch bis spät in die Nacht. Bitte gedulde dich noch etwas. :) Liebe Grüße ^TA
